user,time_dt,collection_id,collection_name,collection_logical_name,start_time_dt,end_time_dt,cpu_usage_distribution,tail_cpu_usage_distribution,priority,instance_index,event,failed,resource_request_cpu,resource_request_memory,average_usage_cpu,average_usage_memory,maximum_usage_cpu,maximum_usage_memory,hour
6oql0BVU4gvzG+ZfCSTYImoSeD3C8i6do1NA/vHCbPc=,1970-01-01 00:00:00.000000,125061337368,68m6AUnIf+SltxSrl5uSXUeIfdtMcGWflh9MCPFZvKI=,W+rmkoiHsGYqwt6j73VkAHuO9O9U4PZmjCmi5EXj2+Y=,1970-01-01 06:05:00,1970-01-01 06:10:00,"[0.02008057 0.0244751  0.02639771 0.02764893 0.02856445 0.0295105
 0.03106689 0.03234863 0.0345459  0.03845215 0.06433105]","[0.03900146 0.04003906 0.04119873 0.04248047 0.04400635 0.04571533
 0.04797363 0.04980469 0.05126953]",200,15,SCHEDULE,0,0.04974365234375,0.0095367431640625,0.031158447265625,0.0072784423828125,0.0875244140625,0.0,1970-01-01 00:00:00
6oql0BVU4gvzG+ZfCSTYImoSeD3C8i6do1NA/vHCbPc=,1970-01-01 07:04:03.322077,125061337368,68m6AUnIf+SltxSrl5uSXUeIfdtMcGWflh9MCPFZvKI=,W+rmkoiHsGYqwt6j73VkAHuO9O9U4PZmjCmi5EXj2+Y=,1970-01-01 06:05:00,1970-01-01 06:10:00,"[0.02008057 0.0244751  0.02639771 0.02764893 0.02856445 0.0295105
 0.03106689 0.03234863 0.0345459  0.03845215 0.06433105]","[0.03900146 0.04003906 0.04119873 0.04248047 0.04400635 0.04571533
 0.04797363 0.04980469 0.05126953]",200,111,SCHEDULE,0,0.04974365234375,0.0095367431640625,0.031158447265625,0.0072784423828125,0.0875244140625,0.0,1970-01-01 07:00:00
6oql0BVU4gvzG+ZfCSTYImoSeD3C8i6do1NA/vHCbPc=,1970-01-01 12:38:31.699457,125061337368,68m6AUnIf+SltxSrl5uSXUeIfdtMcGWflh9MCPFZvKI=,W+rmkoiHsGYqwt6j73VkAHuO9O9U4PZmjCmi5EXj2+Y=,1970-01-01 06:05:00,1970-01-01 06:10:00,"[0.02008057 0.0244751  0.02639771 0.02764893 0.02856445 0.0295105
 0.03106689 0.03234863 0.0345459  0.03845215 0.06433105]","[0.03900146 0.04003906 0.04119873 0.04248047 0.04400635 0.04571533
 0.04797363 0.04980469 0.05126953]",200,95,SCHEDULE,0,0.04974365234375,0.0095367431640625,0.031158447265625,0.0072784423828125,0.0875244140625,0.0,1970-01-01 12:00:00
6oql0BVU4gvzG+ZfCSTYImoSeD3C8i6do1NA/vHCbPc=,1970-01-01 18:19:26.671593,125061337368,68m6AUnIf+SltxSrl5uSXUeIfdtMcGWflh9MCPFZvKI=,W+rmkoiHsGYqwt6j73VkAHuO9O9U4PZmjCmi5EXj2+Y=,1970-01-01 06:05:00,1970-01-01 06:10:00,"[0.02008057 0.0244751  0.02639771 0.02764893 0.02856445 0.0295105
 0.03106689 0.03234863 0.0345459  0.03845215 0.06433105]","[0.03900146 0.04003906 0.04119873 0.04248047 0.04400635 0.04571533
 0.04797363 0.04980469 0.05126953]",200,189,SCHEDULE,0,0.04974365234375,0.0095367431640625,0.031158447265625,0.0072784423828125,0.0875244140625,0.0,1970-01-01 18:00:00
6oql0BVU4gvzG+ZfCSTYImoSeD3C8i6do1NA/vHCbPc=,1970-01-01 21:53:46.521640,125061337368,68m6AUnIf+SltxSrl5uSXUeIfdtMcGWflh9MCPFZvKI=,W+rmkoiHsGYqwt6j73VkAHuO9O9U4PZmjCmi5EXj2+Y=,1970-01-01 06:05:00,1970-01-01 06:10:00,"[0.02008057 0.0244751  0.02639771 0.02764893 0.02856445 0.0295105
 0.03106689 0.03234863 0.0345459  0.03845215 0.06433105]","[0.03900146 0.04003906 0.04119873 0.04248047 0.04400635 0.04571533
 0.04797363 0.04980469 0.05126953]",200,111,SCHEDULE,0,0.04974365234375,0.0095367431640625,0.031158447265625,0.0072784423828125,0.0875244140625,0.0,1970-01-01 21:00:00
6oql0BVU4gvzG+ZfCSTYImoSeD3C8i6do1NA/vHCbPc=,1970-01-02 00:01:17.868650,125061337368,68m6AUnIf+SltxSrl5uSXUeIfdtMcGWflh9MCPFZvKI=,W+rmkoiHsGYqwt6j73VkAHuO9O9U4PZmjCmi5EXj2+Y=,1970-01-01 06:05:00,1970-01-01 06:10:00,"[0.02008057 0.0244751  0.02639771 0.02764893 0.02856445 0.0295105
 0.03106689 0.03234863 0.0345459  0.03845215 0.06433105]","[0.03900146 0.04003906 0.04119873 0.04248047 0.04400635 0.04571533
 0.04797363 0.04980469 0.05126953]",200,133,SCHEDULE,0,0.04974365234375,0.0095367431640625,0.031158447265625,0.0072784423828125,0.0875244140625,0.0,1970-01-02 00:00:00
6oql0BVU4gvzG+ZfCSTYImoSeD3C8i6do1NA/vHCbPc=,1970-01-02 00:01:18.377624,125061337368,68m6AUnIf+SltxSrl5uSXUeIfdtMcGWflh9MCPFZvKI=,W+rmkoiHsGYqwt6j73VkAHuO9O9U4PZmjCmi5EXj2+Y=,1970-01-01 06:05:00,1970-01-01 06:10:00,"[0.02008057 0.0244751  0.02639771 0.02764893 0.02856445 0.0295105
 0.03106689 0.03234863 0.0345459  0.03845215 0.06433105]","[0.03900146 0.04003906 0.04119873 0.04248047 0.04400635 0.04571533
 0.04797363 0.04980469 0.05126953]",200,177,SCHEDULE,0,0.04974365234375,0.0095367431640625,0.031158447265625,0.0072784423828125,0.0875244140625,0.0,1970-01-02 00:00:00
6oql0BVU4gvzG+ZfCSTYImoSeD3C8i6do1NA/vHCbPc=,1970-01-02 04:55:26.398461,125061337368,68m6AUnIf+SltxSrl5uSXUeIfdtMcGWflh9MCPFZvKI=,W+rmkoiHsGYqwt6j73VkAHuO9O9U4PZmjCmi5EXj2+Y=,1970-01-01 06:05:00,1970-01-01 06:10:00,"[0.02008057 0.0244751  0.02639771 0.02764893 0.02856445 0.0295105
 0.03106689 0.03234863 0.0345459  0.03845215 0.06433105]","[0.03900146 0.04003906 0.04119873 0.04248047 0.04400635 0.04571533
 0.04797363 0.04980469 0.05126953]",200,147,SCHEDULE,0,0.04974365234375,0.0095367431640625,0.031158447265625,0.0072784423828125,0.0875244140625,0.0,1970-01-02 04:00:00
6oql0BVU4gvzG+ZfCSTYImoSeD3C8i6do1NA/vHCbPc=,1970-01-02 07:07:55.194748,125061337368,68m6AUnIf+SltxSrl5uSXUeIfdtMcGWflh9MCPFZvKI=,W+rmkoiHsGYqwt6j73VkAHuO9O9U4PZmjCmi5EXj2+Y=,1970-01-01 06:05:00,1970-01-01 06:10:00,"[0.02008057 0.0244751  0.02639771 0.02764893 0.02856445 0.0295105
 0.03106689 0.03234863 0.0345459  0.03845215 0.06433105]","[0.03900146 0.04003906 0.04119873 0.04248047 0.04400635 0.04571533
 0.04797363 0.04980469 0.05126953]",200,78,SCHEDULE,0,0.04974365234375,0.0095367431640625,0.031158447265625,0.0072784423828125,0.0875244140625,0.0,1970-01-02 07:00:00
6oql0BVU4gvzG+ZfCSTYImoSeD3C8i6do1NA/vHCbPc=,1970-01-02 09:20:19.290098,125061337368,68m6AUnIf+SltxSrl5uSXUeIfdtMcGWflh9MCPFZvKI=,W+rmkoiHsGYqwt6j73VkAHuO9O9U4PZmjCmi5EXj2+Y=,1970-01-01 06:05:00,1970-01-01 06:10:00,"[0.02008057 0.0244751  0.02639771 0.02764893 0.02856445 0.0295105
 0.03106689 0.03234863 0.0345459  0.03845215 0.06433105]","[0.03900146 0.04003906 0.04119873 0.04248047 0.04400635 0.04571533
 0.04797363 0.04980469 0.05126953]",200,116,SCHEDULE,0,0.04974365234375,0.0095367431640625,0.031158447265625,0.0072784423828125,0.0875244140625,0.0,1970-01-02 09:00:00
